protein_id,log2FC,padj,neg_log10padj,DAP,orthogroup,species,rank
Td00001aa027373_T001,0.355084232568885,2.1097522609329003e-10,9.67576853902769,NS,OG0004164,Trip22,389
Td00001aa027377_T001,-0.386090303425695,2.531085386189e-10,9.59669320366624,NS,OG0007101,Trip22,2267
Td00001aa027392_T001,-0.892889320976551,3.06203131976675e-7,6.51399037146522,NS,OG0000012,Trip22,2860
Td00001aa027396_T002,0.929277101693657,0.241247805916843,0.617536627756361,NS,OG0005386,Trip22,117
Td00001aa027400_T001,-0.176452787628226,0.606315587658639,0.217301266422608,NS,OG0007098,Trip22,1640
Td00001aa027406_T001,-1.28166662672218,0.00918973231299071,2.03669713896037,Down,OG0009378,Trip22,2980
Td00001aa027410_T001,-0.518841123086905,5.2519914571869e-4,3.27967598899908,NS,OG0009375,Trip22,2517
Td00001aa027429_T002,-2.2558132376728,4.6641601335361395e-12,11.3312265474606,Down,OG0000047,Trip22,3052
Td00001aa027438_T001,0.0521192920015573,0.359903995848753,0.443813331548171,NS,OG0027001,Trip22,936
Td00001aa027470_T001,-0.7698141426609,1.88789718220161e-5,4.72402166174261,NS,OG0009364,Trip22,2791
Td00001aa027484_T003,-0.442842633456193,0.00132749550490561,2.87696694082879,NS,OG0009362,Trip22,2381
Td00001aa027502_T001,0.357928761703862,0.156479667955732,0.80554208411288,NS,OG0012087,Trip22,384
Td00001aa027536_T002,-0.799838292102917,1.09475367615593e-5,4.9606835877832,NS,OG0012704,Trip22,2810
Td00001aa027568_T001,0.25796025765507,0.668063683944711,0.175182135926421,NS,OG0000853,Trip22,518
Td00001aa027591_T001,-0.350256723452815,0.00288229019239659,2.54026229603697,NS,OG0005372,Trip22,2168
Td00001aa027593_T001,-1.29337921189482,1.23244463018618e-8,7.90923258308097,Down,OG0023177,Trip22,2986
Td00001aa027613_T002,-0.15617274184049,0.998365729678613,7.1033518059695e-4,NS,OG0014879,Trip22,1577
Td00001aa027623_T001,-0.71763168948631,0.00832074061234563,2.07983801631263,NS,OG0023022,Trip22,2745
Td00001aa027648_T001,-1.31346867827463,2.85504758194996e-5,4.54438664944752,Down,OG0000047,Trip22,2991
Td00001aa027657_T001,0.428981088417071,1.64767928092415e-6,5.78312731938647,NS,OG0004136,Trip22,306
Td00001aa027665_T001,-0.88733274448414,4.23807897499704e-7,6.37283095463659,NS,OG0000017,Trip22,2857
Td00001aa027675_T001,-0.0334062482769379,0.593751272103816,0.226395446896212,NS,OG0004138,Trip22,1186
Td00001aa027692_T002,0.172124041618744,0.0742775975662239,1.12914215152091,NS,OG0007054,Trip22,665
Td00001aa027714_T001,-0.0789776006501721,0.930413511795885,0.0313239912549046,NS,OG0000941,Trip22,1341
Td00001aa027715_T002,0.0199983292000835,0.923264373030896,0.0346739226919647,NS,OG0024599,Trip22,1033
Td00001aa027730_T001,-0.0562277961113994,0.998586586258078,6.1427200134205e-4,NS,OG0000336,Trip22,1254
Td00001aa027742_T001,-0.253878718848547,0.0357422679005574,1.44681789431921,NS,OG0007064,Trip22,1903
Td00001aa027774_T001,-0.226623350967577,0.192388977416773,0.715819813712976,NS,OG0001033,Trip22,1814
Td00001aa027792_T001,-0.466344665906462,2.06039001435349e-5,4.68605056358746,NS,OG0007041,Trip22,2426
Td00001aa027797_T001,-0.0702855087966829,0.523392261858173,0.281172702516043,NS,OG0009313,Trip22,1309
Td00001aa027802_T002,-0.314945836389869,0.0907111650847251,1.04233925498774,NS,OG0014851,Trip22,2069
Td00001aa027807_T003,-0.381100139237081,0.0101391456945207,1.99399863630306,NS,OG0007038,Trip22,2258
Td00001aa027816_T001,-0.221780475562355,0.865765113926744,0.0625999181005454,NS,OG0003346,Trip22,1793
Td00001aa027827_T001,-0.0702075133908386,0.924528446889814,0.034079721457533,NS,OG0012034,Trip22,1307
Td00001aa027832_T002,-0.495197488272169,6.6717111514607e-4,3.17576276453492,NS,OG0005341,Trip22,2474
Td00001aa027858_T001,-0.0713184743980243,0.961445096525673,0.017075511172501,NS,OG0005757,Trip22,1317
Td00001aa027890_T001,-0.219700142148286,0.582307822924794,0.234847375390431,NS,OG0007027,Trip22,1789
Td00001aa027903_T002,0.167760328073462,0.0600681193884555,1.22135596472322,NS,OG0009947,Trip22,672
Td00001aa027904_T001,-0.218067186018239,0.208626824355755,0.680629852569505,NS,OG0009292,Trip22,1783
Td00001aa027909_T005,-0.0339640716130109,0.706109298642356,0.1511280693118,NS,OG0015427,Trip22,1191
Td00001aa027912_T001,1.91560856990097,2.82368599299851e-12,11.5491836004992,Up,OG0024297,Trip22,38
Td00001aa027914_T002,0.320900201668287,0.609682104533012,0.214896552258093,NS,OG0000498,Trip22,431
Td00001aa027933_T001,0.0336512102252706,0.432934049252921,0.363578256595843,NS,OG0005326,Trip22,992
Td00001aa027942_T001,-0.280498330989479,0.304084086360336,0.517006307204543,NS,OG0004115,Trip22,1974
Td00001aa027951_T001,-0.0939768525695257,0.0342707001382522,1.46507702299723,NS,OG0001366,Trip22,1385
Td00001aa027964_T001,-0.750009592863983,1.8048184175311e-4,3.74356648585314,NS,OG0012018,Trip22,2780
Td00001aa027967_T001,0.995392344089434,2.87437888475189e-9,8.54145598612814,NS,OG0012686,Trip22,105
Td00001aa027982_T003,-0.322562058675104,3.6536060956117504e-9,8.43727827683122,NS,OG0001455,Trip22,2091
Td00001aa027990_T001,0.378667602628846,0.0205516184204325,1.68715397216323,NS,OG0019086,Trip22,362
Td00001aa028026_T001,-0.028996758897155,1,0,NS,OG0006181,Trip22,1173
Td00001aa028028_T001,0.0834766941355978,0.993023843346001,0.0030403236000059,NS,OG0010608,Trip22,850
Td00001aa028035_T001,0.245753990014213,0.121036864009199,0.917082337142368,NS,OG0018464,Trip22,534
Td00001aa028038_T001,0.162397829665136,0.35842913879346,0.44559669124539403,NS,OG0013364,Trip22,683
Td00001aa028044_T001,-0.0749044417543921,0.28775586005345,0.540975823343825,NS,OG0002761,Trip22,1329
Td00001aa028045_T001,-0.10527148916689,0.986448633908331,0.00592552429011456,NS,OG0013365,Trip22,1420
Td00001aa028052_T001,-0.517703998795735,0.0143221064732462,1.84399310197035,NS,OG0020585,Trip22,2516
Td00001aa028067_T002,-0.182136987084933,0.265241073468879,0.576359223104067,NS,OG0016234,Trip22,1656
Td00001aa028076_T002,-0.569330829824485,2.5718874983471504e-9,8.58974803260459,NS,OG0022359,Trip22,2600
Td00001aa028089_T001,-0.597801343619794,0.0316249793382766,1.49996974955606,NS,OG0010917,Trip22,2628
Td00001aa028090_T001,0.420702235002633,0.0096198852728212,2.01683010734657,NS,OG0010616,Trip22,320
Td00001aa028092_T001,-0.249256848345765,0.0177587026690822,1.75058876402128,NS,OG0013373,Trip22,1885
Td00001aa028093_T002,-0.0465039038887475,0.988012560792061,0.00523753410872371,NS,OG0013374,Trip22,1232
Td00001aa028094_T002,-0.0318179039515813,0.955464962690385,0.019785234081727,NS,OG0006321,Trip22,1184
Td00001aa028117_T001,-0.544082767686855,2.99930735527989e-6,5.52297902745072,NS,OG0013377,Trip22,2554
Td00001aa028122_T003,-1.08382740811216,0.227929675092407,0.642199128571739,NS,OG0020739,Trip22,2929
Td00001aa028132_T001,0.173868454411365,0.183286872887599,0.736868638347275,NS,OG0016230,Trip22,659
Td00001aa028156_T001,0.190774751588764,0.00221245583872207,2.65512538919092,NS,OG0013384,Trip22,630
Td00001aa028157_T001,-0.0725825952551666,0.98626151190793,0.00600791455168746,NS,OG0010623,Trip22,1321
Td00001aa028172_T003,-0.859848447847761,2.307222570395e-4,3.63691050845596,NS,OG0016012,Trip22,2845
Td00001aa028176_T001,0.894126036961728,0.00369684655228503,2.43216857563163,NS,OG0023544,Trip22,125
Td00001aa028184_T002,-0.524717941883072,7.05133984406523e-7,6.15172835370396,NS,NA,Trip22,2526
Td00001aa028191_T001,-0.13309881131802,0.17941899283128,0.746131585566041,NS,OG0010627,Trip22,1503
Td00001aa028215_T001,-0.421996730662038,0.03658908538434,1.43664844641661,NS,OG0016020,Trip22,2339
Td00001aa028216_T001,-0.079008296497295,0.945170464450358,0.0244898580581243,NS,OG0006189,Trip22,1342
Td00001aa028219_T001,0.0201425237089119,0.969643622626662,0.0133878545640454,NS,OG0000890,Trip22,1031
Td00001aa028223_T001,-0.672120767628793,4.865928291196331e-9,8.31283429552177,NS,OG0022441,Trip22,2716
Td00001aa028245_T001,-0.277102084197276,0.0227192669985329,1.64360568456435,NS,OG0004743,Trip22,1958
Td00001aa028256_T001,-0.670978964166725,3.89003160012285e-5,4.41004687073001,NS,OG0018490,Trip22,2713
Td00001aa028274_T001,-0.245219055137724,0.0147788341872024,1.83035982345365,NS,OG0018648,Trip22,1875
Td00001aa028276_T003,0.27951056032459,0.961929572767993,0.0168567234693439,NS,OG0026226,Trip22,482
Td00001aa028280_T001,-0.632989461221433,0.0290615601521682,1.53668107457723,NS,OG0016225,Trip22,2674
Td00001aa028282_T003,-0.372074170285552,0.0079800861876349,2.09799241809637,NS,OG0000994,Trip22,2227
Td00001aa028295_T001,0.0442681946574964,0.855298750783828,0.0678821622840853,NS,OG0018713,Trip22,964
Td00001aa028298_T001,-0.448593504145373,0.00915992923847057,2.03810788129508,NS,OG0004747,Trip22,2392
Td00001aa028299_T001,-0.268228838698641,0.724216421570783,0.140131631801915,NS,OG0006196,Trip22,1940
Td00001aa028305_T001,-0.468309324664083,0.00586234799775222,2.23192840476185,NS,OG0002248,Trip22,2428
Td00001aa028313_T001,0.863769689808172,5.8495603002715e-9,8.23287677773707,NS,OG0010641,Trip22,129
Td00001aa028323_T001,0.0184391599957059,0.466759449732732,0.330906880823474,NS,OG0010643,Trip22,1038
Td00001aa028339_T002,0.0404462580084657,1,0,NS,OG0018497,Trip22,970
Td00001aa028360_T001,-0.119428571182804,0.999999998403992,6.93137561172858e-10,NS,OG0010649,Trip22,1460
Td00001aa028388_T001,0.120270628257246,0.985220897157728,0.00646638507487605,NS,OG0020814,Trip22,758
Td00001aa028400_T001,-0.268554820960739,0.437709982376386,0.35881354879117,NS,OG0010652,Trip22,1941
Td00001aa028461_T001,-0.113124819803799,0.978760812483791,0.0093234272061753,NS,OG0020610,Trip22,1447
Td00001aa028473_T001,0.0159443465578362,0.994839567486355,0.00224694998105616,NS,OG0016049,Trip22,1044
Td00001aa028476_T002,-0.226233500739676,0.0033031442532147,2.48107245960948,NS,OG0020723,Trip22,1810
Td00001aa028486_T001,0.498298774970128,1.6384036675816e-4,3.785579088531,NS,OG0009537,Trip22,266
Td00001aa028519_T001,0.141782297514977,0.524778097207157,0.280024299510017,NS,OG0015777,Trip22,711
Td00001aa028527_T001,0.555111714862266,7.001580189155e-4,3.15480393284537,NS,OG0006047,Trip22,242
Td00001aa028532_T002,-0.377545782649861,0.0193619299407685,1.7130513556613,NS,OG0001243,Trip22,2244
Td00001aa028533_T001,0.0902902723284154,0.880320848855582,0.0553590125186939,NS,OG0015271,Trip22,831
Td00001aa028535_T002,-1.17641524145753,2.35906100171289e-7,6.6272608287775,Down,OG0010347,Trip22,2959
Td00001aa028544_T002,-0.540810741146773,0.0385907566515867,1.41351670610372,NS,OG0015775,Trip22,2549
Td00001aa028555_T001,-0.228839048873607,0.00647008587831658,2.18908995484421,NS,OG0010343,Trip22,1821
Td00001aa028566_T002,0.126562595348818,0.81255229301902,0.0901486797782568,NS,OG0006210,Trip22,742
Td00001aa028579_T002,-0.299020943645933,0.0086812362356021,2.06141842550656,NS,OG0010338,Trip22,2025
Td00001aa028586_T001,1.02803493558461,3.37550283535768e-10,9.47166152287597,Up,OG0013568,Trip22,99
Td00001aa028601_T001,-0.566400104983827,0.26999153773853,0.568649847585657,NS,OG0007897,Trip22,2594
Td00001aa028605_T001,0.0472964597132319,0.616927203194611,0.209766079266745,NS,OG0007895,Trip22,956
Td00001aa028607_T001,0.0533895161562141,0.985624992763241,0.00628829251574431,NS,OG0006042,Trip22,928
Td00001aa028616_T001,-0.62432955879533,5.7976589064202e-6,5.2367473390702,NS,OG0013106,Trip22,2664
Td00001aa028619_T001,-0.0640231338542267,0.893114650449961,0.0490927865070985,NS,OG0018303,Trip22,1282
Td00001aa028636_T002,-0.742865981745586,1.6238956289044e-4,3.78944188719304,NS,OG0010333,Trip22,2770
Td00001aa028654_T001,0.577310880818787,5.8040036313015e-4,3.23627232451588,NS,OG0037356,Trip22,232
Td00001aa028701_T003,-0.144750232369778,0.374712938875699,0.426301310414876,NS,OG0016053,Trip22,1540
Td00001aa028735_T002,-0.238961301624411,0.372233445697009,0.429184607483929,NS,NA,Trip22,1854
Td00001aa028736_T001,-0.0639655150353687,0.0595017062573498,1.22547058036343,NS,OG0007968,Trip22,1280
Td00001aa028751_T002,0.0375965183909975,0.883284835856933,0.0538992254220185,NS,OG0010319,Trip22,979
Td00001aa028787_T001,-0.0999673493915768,0.948424730784486,0.0229971300384277,NS,OG0015752,Trip22,1399
Td00001aa028792_T001,0.0236509368408717,0.994347976767611,0.00246160559909307,NS,OG0023619,Trip22,1016
Td00001aa028793_T002,-0.620651055967216,0.61165532166944,0.213493241361069,NS,NA,Trip22,2659
Td00001aa028817_T001,-0.20797737989906,0.00251828020343078,2.5988959485596,NS,OG0000305,Trip22,1753
Td00001aa028831_T002,0.135465010839356,0.0791682480430451,1.10144896569129,NS,NA,Trip22,718
Td00001aa028856_T001,-0.39683222259588,2.5698660654758e-4,3.59008951034206,NS,OG0020613,Trip22,2286
Td00001aa028908_T002,-0.150861103601712,0.99506866699082,0.00214694873545934,NS,OG0010675,Trip22,1561
Td00001aa028928_T001,0.232322383986483,1.9875735510332e-4,3.70167679111585,NS,OG0010678,Trip22,560
Td00001aa028949_T001,0.248809118804288,0.88992908057898,0.0506446013780258,NS,OG0006221,Trip22,527
Td00001aa028960_T002,-0.2405923984228,0.060812783947666,1.21600511457065,NS,OG0022347,Trip22,1859
Td00001aa028961_T001,0.319495824524553,0.118390058502545,0.926684764832344,NS,OG0018516,Trip22,433
Td00001aa028978_T002,-0.0131442905102493,0.999999974531912,1.10606503080938e-8,NS,OG0013429,Trip22,1128
Td00001aa029037_T001,-2.00529981767195,1.9889146701109297e-12,11.7013838488991,Down,OG0000715,Trip22,3049
Td00001aa029078_T002,-0.0952661421572786,0.838516290471299,0.076488495618339,NS,OG0001758,Trip22,1389
Td00001aa029096_T002,-0.0882778450084111,0.830362181301632,0.0807324389103969,NS,OG0016079,Trip22,1371
Td00001aa029097_T002,0.362351665422935,1.5098204907224e-4,3.82107468484126,NS,OG0010704,Trip22,381
Td00001aa029104_T001,-0.962600397212699,1.60879629886337e-10,9.79349894153182,NS,OG0010826,Trip22,2897
Td00001aa029115_T001,0.160303683936941,0.548325257527307,0.260961748732432,NS,OG0006237,Trip22,686
Td00001aa029134_T001,0.319502388071148,0.0447774448107442,1.34894069271893,NS,OG0000901,Trip22,432
Td00001aa029146_T001,-0.118732244045013,0.44531343459546,0.351334202504836,NS,OG0016084,Trip22,1459
Td00001aa029174_T001,2.66542749919589,2.9749518647415e-4,3.52652005684174,Up,OG0010710,Trip22,16
Td00001aa029198_T002,-0.505679884550373,0.0077859710956736,2.10868721287226,NS,OG0020629,Trip22,2497
Td00001aa029207_T001,0.024579571449305702,0.999064923463231,4.0628856514583e-4,NS,OG0001975,Trip22,1013
Td00001aa029231_T001,2.30336577348362,5.330148017958431e-15,14.2732607304687,Up,OG0013447,Trip22,23
Td00001aa029237_T001,-0.167089156779495,0.522355900666155,0.282033495028865,NS,OG0010824,Trip22,1607
Td00001aa029273_T002,-0.0304133094438701,0.576036820922819,0.239549755096749,NS,OG0004774,Trip22,1179
Td00001aa029276_T001,-0.110716005228446,4.3426785311194e-4,3.36224231830718,NS,OG0006254,Trip22,1438
Td00001aa029284_T001,0.0248547380665737,0.649109426007298,0.187682084239339,NS,OG0003744,Trip22,1012
Td00001aa029286_T001,-0.298572695874771,0.307155016658358,0.512642387102515,NS,OG0023614,Trip22,2023
Td00001aa029295_T005,-0.0335901795903036,0.505155936072726,0.296574539262934,NS,OG0006255,Trip22,1189
Td00001aa029308_T001,0.133849159251649,0.670524472846792,0.173585366614235,NS,OG0000880,Trip22,722
Td00001aa029351_T001,-2.13483146344824,4.12433069210038e-8,7.384646519917,Down,OG0020806,Trip22,3051
Td00001aa029360_T001,-0.120084221255699,0.999979865312601,8.74447166628816e-6,NS,OG0010818,Trip22,1463
Td00001aa029369_T001,-0.194799576763153,0.232454055212258,0.633662873051793,NS,OG0010725,Trip22,1706
Td00001aa029372_T001,-0.488639438947352,0.0656965153769071,1.18245766533695,NS,OG0004781,Trip22,2465
Td00001aa029392_T001,-0.420334852589064,0.08804770118251,1.05528197844496,NS,OG0020636,Trip22,2336
Td00001aa029407_T004,-0.193501014895922,0.724770526023128,0.139799476266379,NS,OG0016106,Trip22,1699
Td00001aa029416_T001,0.7430875378416,1.24418057833317e-5,4.90511658228009,NS,OG0020637,Trip22,165
Td00001aa029429_T001,-0.0294587023212369,0.193869266328545,0.712491033220612,NS,OG0020638,Trip22,1176
Td00001aa029431_T001,0.639312421749623,0.0487198919372421,1.31229368365744,NS,OG0016204,Trip22,200
Td00001aa029456_T001,-0.251012213363613,0.924022933614159,0.0343172497555654,NS,OG0008214,Trip22,1892
Td00001aa029473_T003,0.424062728337661,0.967282665725592,0.0144465949695241,NS,OG0000523,Trip22,316
Td00001aa029477_T001,-0.0310166862909844,0.535159181424524,0.271517019227778,NS,NA,Trip22,1181
Td00001aa029481_T001,0.0735941000893164,0.952596946265924,0.0210908150373026,NS,OG0013466,Trip22,874
Td00001aa029496_T001,3.62932009661684,3.49654094941312e-16,15.4563613811947,Up,OG0016115,Trip22,5
Td00001aa029502_T001,-0.252522894201829,2.7401437222682e-4,3.56222665756243,NS,OG0001760,Trip22,1898
Td00001aa029516_T003,-0.315597702653002,0.0143039966369692,1.84454260065567,NS,OG0022337,Trip22,2071
Td00001aa029523_T001,-0.200968185945575,0.129195365951356,0.888753063568859,NS,OG0008293,Trip22,1737
Td00001aa029531_T002,-0.200078679558778,0.514780905355762,0.288377570649594,NS,OG0016199,Trip22,1734
Td00001aa029551_T001,-0.818356153902653,2.23080980556549e-5,4.65153745522691,NS,OG0018543,Trip22,2821
Td00001aa029557_T001,0.807489107698538,3.4552745302545194e-11,10.4615174411297,NS,OG0018545,Trip22,143
Td00001aa029567_T001,0.047730269726024,0.812062402954599,0.0904105961067165,NS,OG0020706,Trip22,954
Td00001aa029587_T001,-0.357235828803721,0.593363467907608,0.226679195758536,NS,OG0010748,Trip22,2196
Td00001aa029643_T001,-0.608294454614204,0.00823979943997912,2.08408335907599,NS,OG0002255,Trip22,2639
Td00001aa029674_T003,-0.308411692998023,0.522733852796874,0.281719373621767,NS,OG0018555,Trip22,2049
Td00001aa029675_T001,-0.130441533922735,0.92628020152201,0.0332576185370191,NS,OG0025596,Trip22,1496
Td00001aa029686_T003,1.02541146485221,2.58449452250747e-8,7.58762438392473,Up,OG0023572,Trip22,100
Td00001aa029695_T002,0.145034151270223,0.999996713837908,1.4271644083352e-6,NS,OG0016132,Trip22,707
Td00001aa029699_T001,0.088454085319642,0.95987872207316,0.017783635357969,NS,OG0018705,Trip22,836
Td00001aa029705_T002,-0.225832669653761,0.0455795713661,1.34122976327615,NS,OG0022334,Trip22,1808
Td00001aa029712_T001,-0.0167270717055961,0.998881214796067,4.8615424232718e-4,NS,OG0016134,Trip22,1137
Td00001aa029721_T002,-0.151257684298392,0.429264608532517,0.367274916208735,NS,OG0019640,Trip22,1566
Td00001aa029752_T001,0.29960847515054,7.5705795790872e-4,3.12087087104627,NS,OG0013548,Trip22,460
Td00001aa029759_T001,-0.00499250179849271,0.997424535365605,0.00111995289844986,NS,OG0002575,Trip22,1104
Td00001aa029761_T001,-0.304184906483374,0.0725212019507745,1.13953500661372,NS,OG0000306,Trip22,2038
Td00001aa029782_T002,0.190516851472795,0.00939548003382592,2.02708102602478,NS,NA,Trip22,632
Td00001aa029804_T001,0.37017000269128,2.2161213566611e-4,3.65440646096293,NS,OG0008253,Trip22,371
Td00001aa029820_T002,0.241624708417641,0.00158209751456232,2.8007667517289,NS,OG0005758,Trip22,541
Td00001aa029835_T001,-0.101193320206912,0.213247045022037,0.6711169781652,NS,OG0000731,Trip22,1404
Td00001aa029858_T003,-0.452601052236525,0.0364202772872073,1.43865675201047,NS,OG0008256,Trip22,2403
Td00001aa029865_T001,-0.214479614298616,0.925832786511216,0.0334674436128577,NS,OG0022328,Trip22,1773
Td00001aa029894_T001,-0.0126079860441694,0.98021426892313,0.00867897977740476,NS,OG0015023,Trip22,1125
Td00001aa029896_T001,0.375681647801242,4.6440978611352e-4,3.33309863731778,NS,OG0012249,Trip22,367
Td00001aa029905_T002,-0.16051672788708,0.47468369366461,0.323595686910489,NS,OG0017689,Trip22,1584
Td00001aa029906_T001,1.21566243671102,6.840049351718981e-9,8.16494076478545,Up,OG0017690,Trip22,79
Td00001aa029914_T002,-0.287743662687831,0.00284318360151154,2.5461950943902,NS,OG0019977,Trip22,1991
Td00001aa029928_T001,-0.18856918084196,0.865533004059105,0.0627163671791502,NS,OG0003463,Trip22,1678
