Ag_peptides	Ag_protein	Mg_protein_id	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Ag00001aa009799_T002_2	Ag00001aa009799_T002	Misin01G424300.1.v7.1	100	15	0	0	1	15	306	320	0.000174	35
Ag00001aa004490_T001_1	Ag00001aa004490_T001	Misin03G365000.1.v7.1	100	22	0	0	1	22	141	162	9.28e-10	50.1
Ag00001aa157619_T001_2	Ag00001aa157619_T001	Misin16G252200.1.v7.1	100	17	0	0	1	17	172	188	0.000145	35.4
Ag00001aa017907_T002_1	Ag00001aa017907_T002	Misin06G164800.1.v7.1	100	16	0	0	1	16	207	222	0.000479	33.9
Ag00001aa017907_T002_2	Ag00001aa017907_T002	Misin05G174200.1.v7.1	95	20	1	0	1	20	118	137	0.00000113	41.6
Ag00001aa013053_T001_2	Ag00001aa013053_T001	MisinT250100.1.v7.1	100	15	0	0	1	15	574	588	0.000437	33.9
Ag00001aa108337_T002_2	Ag00001aa108337_T002	Misin18G218500.1.v7.1	100	17	0	0	1	17	375	391	0.0000214	37.7
Ag00001aa108211_T001_1	Ag00001aa108211_T001	Misin19G269600.1.v7.1	100	15	0	0	1	15	51	65	0.000616	33.5
Ag00001aa000553_T001_1	Ag00001aa000553_T001	Misin03G014100.1.v7.1	100	15	0	0	1	15	490	504	0.000317	34.3
Ag00001aa000553_T001_2	Ag00001aa000553_T001	Misin03G014100.1.v7.1	100	14	0	0	1	14	282	295	0.0000336	37
Ag00001aa122652_T001_1	Ag00001aa122652_T001	Misin17G020500.1.v7.1	100	16	0	0	1	16	204	219	0.0000536	36.6
Ag00001aa045441_T001_1	Ag00001aa045441_T001	Misin09G074000.1.v7.1	100	22	0	0	1	22	19	40	0.000000432	42.7
Ag00001aa045441_T001_2	Ag00001aa045441_T001	Misin09G074000.1.v7.1	100	23	0	0	1	23	18	40	0.00000009	44.7
Ag00001aa045441_T001_3	Ag00001aa045441_T001	Misin09G074000.1.v7.1	96	25	1	0	2	26	85	109	3.96e-11	53.9
Ag00001aa031557_T002_1	Ag00001aa031557_T002	MisinT532400.1.v7.1	100	15	0	0	1	15	365	379	0.000175	35
Ag00001aa078897_T001_1	Ag00001aa078897_T001	Misin06G081500.1.v7.1	100	17	0	0	1	17	182	198	0.0000162	38.1
Ag00001aa078897_T001_2	Ag00001aa078897_T001	Misin06G081500.1.v7.1	100	15	0	0	1	15	222	236	0.0000373	37
Ag00001aa089464_T001_1	Ag00001aa089464_T001	Misin08G034300.1.v7.1	100	15	0	0	1	15	69	83	0.000175	35
Ag00001aa089464_T001_2	Ag00001aa089464_T001	Misin08G034300.1.v7.1	100	21	0	0	1	21	131	151	7.43e-9	47.4
Ag00001aa015438_T001_2	Ag00001aa015438_T001	Misin06G404800.1.v7.1	100	18	0	0	1	18	277	294	0.000000742	42
Ag00001aa028606_T001_1	Ag00001aa028606_T001	Misin02G167800.1.v7.1	100	19	0	0	1	19	53	71	0.00000687	39.3
Ag00001aa032414_T002_1	Ag00001aa032414_T002	Misin06G406100.1.v7.1	100	17	0	0	1	17	197	213	0.00000333	40
Ag00001aa032414_T002_2	Ag00001aa032414_T002	Misin06G406100.1.v7.1	93.8	16	1	0	1	16	360	375	0.0000722	36.2
Ag00001aa089496_T001_1	Ag00001aa089496_T001	Misin07G039300.1.v7.1	100	18	0	0	1	18	108	125	0.00000352	40
Ag00001aa047656_T001_1	Ag00001aa047656_T001	Misin05G279800.1.v7.1	100	15	0	0	1	15	63	77	0.000374	33.9
Ag00001aa047656_T001_2	Ag00001aa047656_T001	Misin06G271000.1.v7.1	100	24	0	0	1	24	114	137	4.85e-12	55.1
Ag00001aa143877_T001_1	Ag00001aa143877_T001	Misin09G092200.1.v7.1	95.8	24	1	0	1	24	101	124	0.0000000298	46.2
Ag00001aa016574_T002_3	Ag00001aa016574_T002	Misin05G291600.1.v7.1	94.1	17	1	0	1	17	408	424	0.0000113	38.5
Ag00001aa149693_T001_3	Ag00001aa149693_T001	Misin02G071900.1.v7.1	95.5	22	1	0	1	22	409	430	0.00000587	39.7
Ag00001aa004411_T001_1	Ag00001aa004411_T001	Misin04G392200.1.v7.1	100	16	0	0	1	16	75	90	0.000133	35.4
Ag00001aa026562_T001_1	Ag00001aa026562_T001	Misin16G032100.1.v7.1	94.4	18	1	0	1	18	108	125	0.0000389	37
Ag00001aa009414_T002_1	Ag00001aa009414_T002	Misin01G390800.1.v7.1	100	18	0	0	1	18	253	270	0.00000188	40.8
Ag00001aa006059_T003_3	Ag00001aa006059_T003	Misin12G131900.1.v7.1	100	16	0	0	1	16	447	462	0.000248	34.7
Ag00001aa023683_T001_2	Ag00001aa023683_T001	Misin01G258700.1.v7.1	100	25	0	0	1	25	285	309	3.04e-10	52
Ag00001aa048040_T001_3	Ag00001aa048040_T001	Misin05G243100.1.v7.1	100	20	0	0	1	20	323	342	0.0000000483	45.4
Ag00001aa028059_T001_2	Ag00001aa028059_T001	Misin01G147400.1.v7.1	100	14	0	0	1	14	18	31	0.000161	35
Ag00001aa116237_T001_1	Ag00001aa116237_T001	Misin07G083600.1.v7.1	100	17	0	0	1	17	176	192	0.0000761	36.2
Ag00001aa008943_T001_1	Ag00001aa008943_T001	Misin01G349600.1.v7.1	100	13	0	0	1	13	31	43	0.000882	32.7
Ag00001aa157627_T001_1	Ag00001aa157627_T001	Misin07G234600.1.v7.1	100	20	0	0	1	20	98	117	0.000000121	44.3
Ag00001aa157627_T001_2	Ag00001aa157627_T001	Misin07G234600.1.v7.1	100	31	0	0	1	31	118	148	2.61e-14	63.2
Ag00001aa088576_T001_2	Ag00001aa088576_T001	Misin18G091000.1.v7.1	100	14	0	0	1	14	288	301	0.000419	33.9
Ag00001aa029936_T001_1	Ag00001aa029936_T001	Misin07G392800.1.v7.1	100	19	0	0	1	19	135	153	0.000000305	43.1
Ag00001aa029936_T001_3	Ag00001aa029936_T001	Misin07G392800.1.v7.1	100	16	0	0	1	16	55	70	0.0000152	38.1
Ag00001aa001455_T001_3	Ag00001aa001455_T001	Misin03G102900.1.v7.1	100	16	0	0	1	16	216	231	0.000099	35.8
Ag00001aa085333_T001_1	Ag00001aa085333_T001	Misin18G077900.1.v7.1	100	20	0	0	1	20	174	193	0.000000587	42.4
Ag00001aa005936_T001_1	Ag00001aa005936_T001	Misin11G113100.1.v7.1	100	12	0	0	1	12	166	177	0.0000779	35.8
Ag00001aa035294_T001_1	Ag00001aa035294_T001	Misin07G299900.1.v7.1	100	19	0	0	1	19	198	216	0.000000278	43.1
Ag00001aa105000_T001_1	Ag00001aa105000_T001	Misin16G230500.1.v7.1	100	19	0	0	1	19	184	202	0.00000959	38.9
Ag00001aa120929_T001_1	Ag00001aa120929_T001	Misin02G197900.1.v7.1	100	17	0	0	1	17	59	75	0.0000166	37.4
Ag00001aa020735_T001_1	Ag00001aa020735_T001	Misin01G270000.1.v7.1	100	15	0	0	1	15	567	581	0.000817	33.1
Ag00001aa015223_T003_3	Ag00001aa015223_T003	MisinT100800.1.v7.1	100	14	0	0	1	14	315	328	0.000419	33.9
Ag00001aa137774_T001_2	Ag00001aa137774_T001	Misin11G003400.1.v7.1	100	15	0	0	1	15	141	155	0.00000436	39.7
Ag00001aa095558_T003_2	Ag00001aa095558_T003	Misin06G030500.1.v7.1	100	16	0	0	1	16	295	310	0.000875	33.1
Ag00001aa116526_T001_3	Ag00001aa116526_T001	Misin08G052700.1.v7.1	89.5	19	2	0	1	19	168	186	0.000017	38.1
Ag00001aa058257_T001_1	Ag00001aa058257_T001	Misin08G225900.1.v7.1	100	21	0	0	1	21	218	238	9.97e-9	47.4
Ag00001aa139974_T002_2	Ag00001aa139974_T002	Misin03G213700.1.v7.1	100	14	0	0	1	14	134	147	0.0000897	35.8
Ag00001aa066481_T001_1	Ag00001aa066481_T001	Misin03G098800.1.v7.1	100	17	0	0	1	17	247	263	0.00000451	39.7
Ag00001aa031279_T002_1	Ag00001aa031279_T002	Misin07G520700.1.v7.1	100	16	0	0	1	16	573	588	0.00000165	40.8
Ag00001aa029125_T001_2	Ag00001aa029125_T001	Misin01G229100.1.v7.1	95.2	21	1	0	1	21	77	97	0.000000865	42
Ag00001aa092237_T001_2	Ag00001aa092237_T001	Misin07G136300.1.v7.1	100	21	0	0	1	21	320	340	0.000000625	42.4
Ag00001aa120445_T001_1	Ag00001aa120445_T001	Misin09G102400.1.v7.1	88.9	18	2	0	2	19	291	308	0.000558	33.9
Ag00001aa073038_T001_2	Ag00001aa073038_T001	MisinT479800.1.v7.1	100	21	0	0	1	21	1397	1417	0.000000829	42
Ag00001aa078431_T002_2	Ag00001aa078431_T002	Misin06G101400.1.v7.1	100	15	0	0	1	15	193	207	0.000124	35.4
Ag00001aa026548_T001_1	Ag00001aa026548_T001	Misin06G391800.1.v7.1	92.9	14	1	0	1	14	170	183	0.000312	34.3
Ag00001aa125664_T001_2	Ag00001aa125664_T001	Misin07G034500.1.v7.1	100	17	0	0	1	17	260	276	0.0000117	38.5
Ag00001aa042912_T001_2	Ag00001aa042912_T001	Misin11G207200.1.v7.1	100	25	0	0	1	25	20	44	5.7e-10	51.2
Ag00001aa053776_T002_1	Ag00001aa053776_T002	Misin11G197400.1.v7.1	100	17	0	0	1	17	339	355	0.000138	35.4
Ag00001aa028884_T001_2	Ag00001aa028884_T001	MisinT531900.1.v7.1	100	16	0	0	1	16	140	155	0.000034	37
Ag00001aa092730_T001_1	Ag00001aa092730_T001	MisinT288600.1.v7.1	100	17	0	0	1	17	148	164	0.000000489	42.4
Ag00001aa041955_T001_2	Ag00001aa041955_T001	Misin01G221900.1.v7.1	92.9	14	1	0	1	14	27	40	0.0000859	35.8
Ag00001aa041955_T001_3	Ag00001aa041955_T001	Misin01G221900.1.v7.1	89.5	19	2	0	1	19	1	19	0.000000627	42
Ag00001aa112288_T001_2	Ag00001aa112288_T001	Misin16G185700.1.v7.1	100	18	0	0	1	18	1321	1338	0.0000222	37.7
Ag00001aa022282_T001_1	Ag00001aa022282_T001	Misin01G398600.1.v7.1	89.7	29	3	0	1	29	42	70	0.0000000538	45.8
Ag00001aa131525_T002_1	Ag00001aa131525_T002	Misin03G183000.1.v7.1	94.1	17	1	0	1	17	54	70	0.000022	37.7
Ag00001aa131525_T002_2	Ag00001aa131525_T002	Misin03G183000.1.v7.1	100	15	0	0	1	15	92	106	0.00086	33.1
Ag00001aa111333_T002_1	Ag00001aa111333_T002	Misin18G097000.1.v7.1	100	13	0	0	1	13	89	101	0.000924	32.7
Ag00001aa111333_T002_2	Ag00001aa111333_T002	Misin18G097000.1.v7.1	100	13	0	0	1	13	89	101	0.000924	32.7
Ag00001aa050939_T001_2	Ag00001aa050939_T001	Misin07G405100.1.v7.1	100	19	0	0	1	19	156	174	0.0000000318	45.8
Ag00001aa014630_T002_2	Ag00001aa014630_T002	Misin10G147800.1.v7.1	100	19	0	0	1	19	106	124	0.0000000317	45.1
Ag00001aa042621_T002_1	Ag00001aa042621_T002	Misin04G373600.1.v7.1	100	14	0	0	1	14	81	94	0.000416	33.9
Ag00001aa042621_T002_2	Ag00001aa042621_T002	Misin12G248300.1.v7.1	100	23	0	0	1	23	246	268	1.31e-9	50.1
Ag00001aa013422_T001_1	Ag00001aa013422_T001	MisinT090300.1.v7.1	100	16	0	0	1	16	218	233	0.000183	35
Ag00001aa101269_T001_1	Ag00001aa101269_T001	Misin08G024500.1.v7.1	100	25	0	0	1	25	141	165	5.68e-10	50.4
Ag00001aa107437_T001_1	Ag00001aa107437_T001	Misin16G078700.1.v7.1	100	27	0	0	1	27	197	223	2.68e-13	60.1
Ag00001aa063469_T001_1	Ag00001aa063469_T001	Misin12G071600.1.v7.1	92.3	13	1	0	1	13	59	71	0.000287	34.3
Ag00001aa009677_T001_1	Ag00001aa009677_T001	Misin02G394300.1.v7.1	100	16	0	0	1	16	44	59	0.000000896	41.6
Ag00001aa009677_T001_2	Ag00001aa009677_T001	Misin01G414400.1.v7.1	100	15	0	0	1	15	384	398	0.000173	35
Ag00001aa097124_T001_1	Ag00001aa097124_T001	Misin05G153800.1.v7.1	100	17	0	0	1	17	311	327	0.00000245	40.4
Ag00001aa013100_T001_1	Ag00001aa013100_T001	Misin04G352600.1.v7.1	100	16	0	0	1	16	130	145	0.0000728	36.2
Ag00001aa013100_T001_3	Ag00001aa013100_T001	Misin04G352600.1.v7.1	100	16	0	0	1	16	289	304	0.0000285	37.4
Ag00001aa006881_T002_2	Ag00001aa006881_T002	Misin11G174100.1.v7.1	100	22	0	0	1	22	112	133	0.0000000212	46.6
Ag00001aa007544_T001_1	Ag00001aa007544_T001	Misin12G274100.1.v7.1	100	16	0	0	1	16	98	113	0.0000186	37.7
Ag00001aa042369_T001_1	Ag00001aa042369_T001	Misin12G272900.1.v7.1	95	20	1	0	1	20	4	23	0.000000803	42
Ag00001aa096933_T001_1	Ag00001aa096933_T001	Misin14G168900.1.v7.1	100	17	0	0	1	17	476	492	0.0000289	37.4
Ag00001aa035973_T003_2	Ag00001aa035973_T003	Misin07G277800.1.v7.1	100	23	0	0	1	23	192	214	3.34e-9	48.9
Ag00001aa121631_T002_1	Ag00001aa121631_T002	Misin12G260200.1.v7.1	100	17	0	0	1	17	23	39	0.0000214	37.7
Ag00001aa121631_T002_3	Ag00001aa121631_T002	Misin11G262800.1.v7.1	100	15	0	0	1	15	556	570	0.000819	33.1
Ag00001aa125841_T001_1	Ag00001aa125841_T001	Misin08G016800.1.v7.1	100	23	0	0	1	23	243	265	9.41e-10	50.4
Ag00001aa017981_T001_1	Ag00001aa017981_T001	Misin05G166900.1.v7.1	100	23	0	0	1	23	84	106	2.12e-9	49.3
Ag00001aa017981_T001_2	Ag00001aa017981_T001	Misin06G159000.1.v7.1	100	19	0	0	1	19	160	178	0.00000106	41.6
Ag00001aa004348_T001_2	Ag00001aa004348_T001	Misin04G387000.1.v7.1	100	23	0	0	1	23	972	994	0.000000361	43.1
Ag00001aa121708_T001_1	Ag00001aa121708_T001	Misin08G327300.1.v7.1	100	23	0	0	1	23	32	54	2.48e-9	49.3
Ag00001aa009580_T001_2	Ag00001aa009580_T001	Misin01G404700.1.v7.1	100	22	0	0	1	22	431	452	0.000000349	43.1
Ag00001aa010843_T001_2	Ag00001aa010843_T001	Misin02G515400.1.v7.1	100	25	0	0	1	25	310	334	2.45e-11	55.1
Ag00001aa010848_T002_1	Ag00001aa010848_T002	MisinT068500.1.v7.1	100	18	0	0	1	18	230	247	0.0000231	37.7
Ag00001aa001550_T001_1	Ag00001aa001550_T001	Misin04G122900.1.v7.1	96.6	29	1	0	1	29	273	301	1.18e-11	56.2
Ag00001aa022028_T001_1	Ag00001aa022028_T001	Misin01G420700.1.v7.1	100	20	0	0	1	20	290	309	0.000000584	42.4
Ag00001aa022028_T001_2	Ag00001aa022028_T001	Misin02G420900.1.v7.1	100	14	0	0	1	14	316	329	0.000221	34.7
Ag00001aa077303_T001_1	Ag00001aa077303_T001	MisinT093700.1.v7.1	100	15	0	0	1	15	409	423	0.0000493	36.6
Ag00001aa016014_T001_1	Ag00001aa016014_T001	Misin06G324000.1.v7.1	100	22	0	0	1	22	67	88	0.0000000209	46.6
Ag00001aa016014_T001_2	Ag00001aa016014_T001	Misin06G324000.1.v7.1	100	17	0	0	1	17	222	238	0.00000348	40
Ag00001aa139155_T001_1	Ag00001aa139155_T001	Misin03G320200.1.v7.1	88.2	17	2	0	2	18	32	48	0.00000311	40
Ag00001aa042377_T001_2	Ag00001aa042377_T001	Misin19G055000.1.v7.1	100	19	0	0	1	19	1977	1995	0.0000000607	45.1
Ag00001aa032409_T001_1	Ag00001aa032409_T001	MisinT434100.1.v7.1	100	14	0	0	1	14	292	305	0.000781	33.1
Ag00001aa006747_T001_1	Ag00001aa006747_T001	Misin08G243700.1.v7.1	100	18	0	0	1	18	313	330	0.000000723	42
Ag00001aa009868_T004_1	Ag00001aa009868_T004	Misin01G431800.1.v7.1	100	14	0	0	1	14	46	59	0.000812	33.1
Ag00001aa009868_T004_2	Ag00001aa009868_T004	Misin02G435800.1.v7.1	100	14	0	0	1	14	178	191	0.000589	33.5
Ag00001aa132359_T001_2	Ag00001aa132359_T001	Misin04G296900.1.v7.1	100	16	0	0	1	16	193	208	0.000888	33.1
Ag00001aa079490_T002_2	Ag00001aa079490_T002	Misin05G010600.1.v7.1	100	18	0	0	1	18	165	182	0.000517	33.9
Ag00001aa130258_T002_1	Ag00001aa130258_T002	Misin07G289300.1.v7.1	87.5	16	2	0	1	16	114	129	0.000664	33.5
Ag00001aa001206_T001_2	Ag00001aa001206_T001	Misin04G310500.1.v7.1	81.8	22	4	0	1	22	130	151	0.0000279	37.7
Ag00001aa156366_T001_1	Ag00001aa156366_T001	Misin06G025800.1.v7.1	100	20	0	0	1	20	47	66	0.0000000512	45.1
Ag00001aa022954_T002_1	Ag00001aa022954_T002	Misin01G328200.1.v7.1	93.1	29	2	0	1	29	26	54	9.11e-9	47.4
Ag00001aa031277_T001_1	Ag00001aa031277_T001	Misin07G520100.1.v7.1	100	18	0	0	1	18	352	369	0.00000184	40.8
Ag00001aa058147_T001_1	Ag00001aa058147_T001	Misin08G236900.1.v7.1	95.7	23	1	0	1	23	167	189	0.0000214	38.1
Ag00001aa090489_T002_2	Ag00001aa090489_T002	Misin18G156000.1.v7.1	92.6	27	2	0	1	27	175	201	1.08e-11	56.2
Ag00001aa128197_T001_1	Ag00001aa128197_T001	Misin16G077800.1.v7.1	100	20	0	0	1	20	40	59	5.63e-9	45.8
Ag00001aa033671_T001_1	Ag00001aa033671_T001	Misin05G227300.1.v7.1	100	26	0	0	1	26	71	96	2.63e-11	54.7
Ag00001aa033671_T001_2	Ag00001aa033671_T001	Misin05G227300.1.v7.1	100	26	0	0	1	26	71	96	2.63e-11	54.7
Ag00001aa009292_T001_1	Ag00001aa009292_T001	Misin01G378100.1.v7.1	100	17	0	0	1	17	454	470	0.00014	35.4
Ag00001aa009292_T001_2	Ag00001aa009292_T001	Misin01G378200.1.v7.1	100	16	0	0	1	16	23	38	0.00000425	39.7
Ag00001aa022037_T001_1	Ag00001aa022037_T001	Misin01G421700.1.v7.1	100	15	0	0	1	15	11	25	0.000502	33.5
Ag00001aa141190_T001_1	Ag00001aa141190_T001	Misin05G258700.1.v7.1	96.2	26	1	0	1	26	156	181	5.48e-12	57
Ag00001aa074304_T001_1	Ag00001aa074304_T001	Misin10G043200.1.v7.1	100	16	0	0	1	16	193	208	0.0000711	36.2
Ag00001aa100439_T001_1	Ag00001aa100439_T001	Misin07G096300.1.v7.1	100	19	0	0	1	19	40	58	0.0000239	37.7
Ag00001aa064700_T002_1	Ag00001aa064700_T002	Misin19G275000.1.v7.1	100	18	0	0	1	18	246	263	0.00000667	39.3
Ag00001aa016305_T001_2	Ag00001aa016305_T001	Misin05G317500.1.v7.1	95.7	23	1	0	1	23	230	252	4.5e-10	51.2
Ag00001aa034683_T003_1	Ag00001aa034683_T003	MisinT220500.1.v7.1	85.2	27	4	0	1	27	113	139	4.6e-10	51.6
Ag00001aa086167_T001_2	Ag00001aa086167_T001	Misin18G095700.1.v7.1	95.5	22	1	0	1	22	27	48	0.0000000088	47.4
Ag00001aa024956_T001_1	Ag00001aa024956_T001	Misin03G273300.1.v7.1	100	15	0	0	1	15	193	207	0.000234	34.7
Ag00001aa024956_T001_2	Ag00001aa024956_T001	Misin03G273300.1.v7.1	100	18	0	0	1	18	529	546	0.000276	34.7
Ag00001aa057024_T001_1	Ag00001aa057024_T001	MisinT017500.1.v7.1	100	19	0	0	1	19	101	119	0.000000296	42.4
Ag00001aa069600_T002_2	Ag00001aa069600_T002	Misin05G041300.1.v7.1	100	17	0	0	1	17	55	71	0.00000121	40.8
Ag00001aa005748_T005_2	Ag00001aa005748_T005	Misin11G104000.1.v7.1	100	15	0	0	1	15	136	150	0.000236	34.7
Ag00001aa007213_T006_1	Ag00001aa007213_T006	Misin11G228100.1.v7.1	100	16	0	0	1	16	439	454	0.0000149	38.1
Ag00001aa007213_T006_2	Ag00001aa007213_T006	Misin11G228100.1.v7.1	100	14	0	0	1	14	512	525	0.000119	35.4
Ag00001aa121033_T001_1	Ag00001aa121033_T001	Misin01G191600.1.v7.1	100	21	0	0	1	21	319	339	0.000000334	43.1
Ag00001aa121033_T001_2	Ag00001aa121033_T001	Misin01G191600.1.v7.1	100	18	0	0	1	18	341	358	0.000000535	42.4
Ag00001aa099143_T001_1	Ag00001aa099143_T001	Misin14G047500.1.v7.1	100	19	0	0	1	19	113	131	0.0000000458	45.4
Ag00001aa099143_T001_2	Ag00001aa099143_T001	Misin14G047500.1.v7.1	100	16	0	0	1	16	149	164	0.000342	34.3
Ag00001aa010744_T003_2	Ag00001aa010744_T003	Misin01G175400.1.v7.1	100	14	0	0	1	14	156	169	0.0000878	35.8
Ag00001aa107417_T001_1	Ag00001aa107417_T001	Misin16G077800.1.v7.1	92.9	14	1	0	1	14	40	53	0.00025	33.9
Ag00001aa017635_T001_3	Ag00001aa017635_T001	Misin05G194000.1.v7.1	100	16	0	0	1	16	70	85	0.0000529	36.6
Ag00001aa091054_T003_2	Ag00001aa091054_T003	Misin18G206900.1.v7.1	100	23	0	0	1	23	291	313	0.0000000761	45.1
Ag00001aa026466_T001_2	Ag00001aa026466_T001	MisinT028000.1.v7.1	100	15	0	0	1	15	24	38	0.00032	33.5
Ag00001aa094256_T001_2	Ag00001aa094256_T001	Misin07G149800.1.v7.1	100	13	0	0	1	13	72	84	0.000158	35
Ag00001aa101477_T001_2	Ag00001aa101477_T001	Misin07G008800.1.v7.1	100	14	0	0	1	14	119	132	0.000571	33.5
Ag00001aa139940_T001_1	Ag00001aa139940_T001	Misin03G218300.1.v7.1	91.7	24	2	0	1	24	84	107	0.0000000231	46.6
Ag00001aa033254_T001_1	Ag00001aa033254_T001	Misin05G251600.1.v7.1	100	21	0	0	1	21	260	280	2.51e-10	52
Ag00001aa016551_T001_2	Ag00001aa016551_T001	Misin06G280000.1.v7.1	97.3	37	1	0	1	37	222	258	6.57e-19	75.9
Ag00001aa067257_T002_1	Ag00001aa067257_T002	Misin04G085800.1.v7.1	100	21	0	0	1	21	44	64	0.000000116	44.3
Ag00001aa008032_T001_2	Ag00001aa008032_T001	Misin01G260500.1.v7.1	100	18	0	0	1	18	134	151	0.00000501	39.7
Ag00001aa067589_T001_1	Ag00001aa067589_T001	Misin04G049100.1.v7.1	100	16	0	0	1	16	124	139	0.00000593	39.3
Ag00001aa069672_T001_2	Ag00001aa069672_T001	Misin16G111400.1.v7.1	100	18	0	0	1	18	360	377	0.00011	35.8
Ag00001aa090888_T002_2	Ag00001aa090888_T002	Misin18G194400.1.v7.1	100	18	0	0	1	18	232	249	0.00000907	38.9
Ag00001aa013360_T001_1	Ag00001aa013360_T001	MisinT060200.1.v7.1	81	21	3	1	1	21	56	75	0.000461	34.3
Ag00001aa079224_T002_2	Ag00001aa079224_T002	Misin14G118800.1.v7.1	100	20	0	0	1	20	259	278	0.000000165	43.9
Ag00001aa079224_T002_3	Ag00001aa079224_T002	Misin14G118800.1.v7.1	100	19	0	0	1	19	53	71	0.000000292	43.1
Ag00001aa100027_T001_1	Ag00001aa100027_T001	MisinT551600.1.v7.1	100	14	0	0	1	14	137	150	0.00023	34.7
Ag00001aa100027_T001_2	Ag00001aa100027_T001	MisinT551600.1.v7.1	100	14	0	0	1	14	137	150	0.00023	34.7
Ag00001aa002657_T001_1	Ag00001aa002657_T001	Misin03G213900.1.v7.1	100	19	0	0	1	19	181	199	0.0000000102	47.4
Ag00001aa041830_T001_1	Ag00001aa041830_T001	Misin02G201600.1.v7.1	100	25	0	0	1	25	144	168	4.35e-14	61.6
Ag00001aa041830_T001_2	Ag00001aa041830_T001	Misin01G209200.1.v7.1	100	15	0	0	1	15	40	54	0.000626	33.5
Ag00001aa008911_T001_1	Ag00001aa008911_T001	MisinT312100.1.v7.1	100	23	0	0	1	23	55	77	3.74e-10	49.3
Ag00001aa017317_T001_2	Ag00001aa017317_T001	Misin05G229200.1.v7.1	100	17	0	0	1	17	48	64	0.0000054	39.3
Ag00001aa092837_T001_1	Ag00001aa092837_T001	Misin07G187400.1.v7.1	100	15	0	0	1	15	412	426	0.0000103	38.5
Ag00001aa060619_T001_1	Ag00001aa060619_T001	Misin07G466700.1.v7.1	100	17	0	0	1	17	193	209	0.00000859	38.9
Ag00001aa035976_T001_2	Ag00001aa035976_T001	Misin07G277600.1.v7.1	100	22	0	0	1	22	96	117	1.16e-9	49.3
Ag00001aa015457_T001_2	Ag00001aa015457_T001	Misin06G406000.1.v7.1	100	25	0	0	1	25	290	314	1.79e-11	55.5
Ag00001aa066611_T001_2	Ag00001aa066611_T001	Misin04G122900.1.v7.1	96.6	29	1	0	1	29	273	301	1.18e-11	56.2
Ag00001aa012292_T002_1	Ag00001aa012292_T002	Misin03G256400.1.v7.1	100	27	0	0	1	27	126	152	3.37e-13	60.1
Ag00001aa030374_T001_1	Ag00001aa030374_T001	Misin07G435800.1.v7.1	100	14	0	0	1	14	168	181	0.000163	35
Ag00001aa032775_T001_1	Ag00001aa032775_T001	Misin06G287300.1.v7.1	100	19	0	0	1	19	217	235	0.0000000181	46.6
Ag00001aa032775_T001_2	Ag00001aa032775_T001	Misin06G287300.1.v7.1	100	18	0	0	1	18	145	162	0.00000655	39.3
Ag00001aa080471_T001_1	Ag00001aa080471_T001	Misin19G078400.1.v7.1	100	12	0	0	1	12	24	35	0.000386	33.9
Ag00001aa010696_T001_1	Ag00001aa010696_T001	Misin01G507200.1.v7.1	100	15	0	0	1	15	647	661	0.000816	33.1
Ag00001aa010696_T001_2	Ag00001aa010696_T001	Misin01G507200.1.v7.1	100	16	0	0	1	16	345	360	0.0000147	38.1
Ag00001aa005548_T001_2	Ag00001aa005548_T001	Misin11G080500.1.v7.1	100	16	0	0	1	16	238	253	0.0001	35.8
Ag00001aa013246_T001_1	Ag00001aa013246_T001	Misin04G367000.1.v7.1	100	27	0	0	2	28	162	188	8.23e-12	56.2
Ag00001aa152873_T001_1	Ag00001aa152873_T001	Misin06G017300.1.v7.1	100	16	0	0	1	16	148	163	0.000354	34.3
Ag00001aa124113_T003_1	Ag00001aa124113_T003	Misin11G096100.1.v7.1	100	24	0	0	1	24	38	61	7.45e-10	50.8
Ag00001aa124113_T003_2	Ag00001aa124113_T003	Misin12G104600.1.v7.1	100	21	0	0	1	21	63	83	0.0000000514	45.4
Ag00001aa028562_T001_1	Ag00001aa028562_T001	Misin01G183800.1.v7.1	100	19	0	0	1	19	22	40	0.0000106	37.7
Ag00001aa145323_T002_1	Ag00001aa145323_T002	Misin03G051800.1.v7.1	100	20	0	0	1	20	195	214	0.0000255	37.7
Ag00001aa127055_T001_1	Ag00001aa127055_T001	Misin17G109300.1.v7.1	100	17	0	0	1	17	362	378	0.0000157	38.1
Ag00001aa026912_T001_1	Ag00001aa026912_T001	Misin01G037200.1.v7.1	100	20	0	0	1	20	458	477	0.0000015	41.2
Ag00001aa087323_T002_1	Ag00001aa087323_T002	Misin19G039300.1.v7.1	96.2	26	1	0	1	26	277	302	1.02e-11	56.2
Ag00001aa042002_T002_2	Ag00001aa042002_T002	Misin02G215300.1.v7.1	100	18	0	0	1	18	23	40	0.0000786	36.2
Ag00001aa141746_T001_1	Ag00001aa141746_T001	Misin06G198900.1.v7.1	100	13	0	0	1	13	390	402	0.0000601	36.2
Ag00001aa034216_T001_1	Ag00001aa034216_T001	Misin05G173800.1.v7.1	100	14	0	0	1	14	110	123	0.0000612	36.2
Ag00001aa052150_T001_1	Ag00001aa052150_T001	Misin07G529100.1.v7.1	100	22	0	0	1	22	293	314	0.0000000111	47.4
Ag00001aa040693_T001_2	Ag00001aa040693_T001	Misin01G109700.1.v7.1	100	14	0	0	1	14	41	54	0.000726	33.1
