orthogroup	protein_id	description
OG0030017	Td00001aa040473_T001	RNase H type-1 domain-containing protein
OG0006730	Td00001aa040474_T001	Nodulin-like domain-containing protein
OG0008978	Td00001aa040475_T001	"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase"
OG0008979	Td00001aa040477_T004	Sister chromatid cohesion protein
OG0023092	Td00001aa040480_T003	Urease
OG0008980	Td00001aa040481_T001	RNA polymerase-associated protein LEO1
OG0021665	Td00001aa040482_T001	Putative C-terminal domain small phosphatase isoform X2
OG0003223	Td00001aa040483_T001	MADS-box transcription factor 15
OG0000764	Td00001aa040484_T002	CK2 protein kinase alpha 4
OG0025245	Td00001aa040485_T001	Plant heme peroxidase family profile domain-containing protein
OG0003224	Td00001aa040486_T001	Protein SNOWY COTYLEDON 3
OG0003225	Td00001aa040487_T001	DUF4220 domain-containing protein (Fragment)
OG0003225	Td00001aa040489_T001	DUF4220 domain-containing protein (Fragment)
OG0000080	Td00001aa040490_T001	Ubiquitin-like protease family profile domain-containing protein
OG0001029	Td00001aa040491_T001	Ubiquitin-like-specific protease ESD4
OG0003225	Td00001aa040492_T001	DUF4220 domain-containing protein (Fragment)
OG0003225	Td00001aa040494_T001	DUF4220 domain-containing protein (Fragment)
OG0027399	Td00001aa040495_T001	NB-ARC domain-containing protein
OG0000106	Td00001aa040496_T001	Putative disease resistance protein RGA3
OG0000840	Td00001aa040497_T001	T-complex protein 1 subunit epsilon
OG0022588	Td00001aa040498_T001	Golgi apparatus membrane protein TVP15
OG0014562	Td00001aa040500_T001	Protein kinase domain-containing protein
OG0001828	Td00001aa040501_T002	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
OG0005091	Td00001aa040502_T001	Knottin scorpion toxin-like domain-containing protein
OG0023285	Td00001aa040503_T001	Rx N-terminal domain-containing protein
OG0014564	Td00001aa040504_T001	Tetratricopeptide SHNi-TPR domain-containing protein
OG0000749	Td00001aa040505_T001	Fucosyltransferase
OG0003948	Td00001aa040506_T001	DUF295 domain-containing protein (Fragment)
OG0011694	Td00001aa040507_T001	BTB/POZ domain-containing protein At3g50780
OG0000071	Td00001aa040508_T001	Zinc finger MYM-type protein 1-like
OG0014566	Td00001aa040509_T002	DUF630 domain-containing protein
OG0006735	Td00001aa040510_T001	Chromatin complex subunit A101
OG0003951	Td00001aa040511_T001	"DAZ-associated protein, putative"
OG0006736	Td00001aa040513_T001	AP2-like ethylene-responsive transcription factor ANT
OG0001293	Td00001aa040514_T001	Glycosyltransferase 2-like domain-containing protein
OG0003232	Td00001aa040515_T001	Homeobox protein rough sheath 1
OG0003233	Td00001aa040516_T001	Protein kinase domain-containing protein
OG0005093	Td00001aa040518_T001	Formin-like protein 18
OG0000379	Td00001aa040519_T001	C2H2-type domain-containing protein
OG0008984	Td00001aa040520_T001	Ribosomal protein L5
OG0009665	Td00001aa040521_T001	MATH domain-containing protein
OG0011699	Td00001aa040522_T001	Proline-rich receptor-like protein kinase PERK4
OG0008986	Td00001aa040523_T001	GYF domain-containing protein
OG0021674	Td00001aa040524_T007	PH domain-containing protein
OG0037511	Td00001aa040526_T001	NAC domain-containing protein
OG0006740	Td00001aa040527_T001	Probable UDP-arabinose 4-epimerase 1
OG0037511	Td00001aa040529_T001	NAC domain-containing protein
OG0006740	Td00001aa040530_T001	Probable UDP-arabinose 4-epimerase 1
OG0026268	Td00001aa040531_T001	AAA+ ATPase domain-containing protein
OG0008987	Td00001aa040532_T001	"Oxygen-evolving enhancer protein 2, chloroplastic"
OG0051976	Td00001aa040533_T002	Verprolin
OG0023095	Td00001aa040534_T003	"Putative oxidoreductase, chloroplastic"
OG0011701	Td00001aa040535_T001	LRR receptor-like serine/threonine-protein kinase
OG0011704	Td00001aa040536_T001	PSI-K
OG0017333	Td00001aa040537_T001	X8 domain-containing protein
OG0021055	Td00001aa040538_T001	DYW domain-containing protein
OG0011705	Td00001aa040539_T001	Early responsive to dehydration protein
OG0008989	Td00001aa040540_T002	C3HC-type domain-containing protein
OG0006744	Td00001aa040541_T001	TCP domain-containing protein
OG0024232	Td00001aa040542_T001	UDP-glycosyltransferase 71B1
OG0009664	Td00001aa040543_T001	U1-type domain-containing protein
OG0051977	Td00001aa040544_T001	WIYLD domain-containing protein
OG0013983	Td00001aa040545_T001	Peroxin-13
OG0017334	Td00001aa040546_T002	TatD related DNase
OG0020047	Td00001aa040547_T001	9-cis-epoxycarotenoid dioxygenase
OG0019708	Td00001aa040548_T001	Outer envelope membrane protein 7
OG0021056	Td00001aa040549_T001	Fanconi anemia group D2 protein
OG0021682	Td00001aa040553_T001	Ribosome maturation factor RimP N-terminal domain-containing protein
OG0021060	Td00001aa040554_T001	Acyl transferase 15
OG0008992	Td00001aa040555_T002	Nuclear transcription factor Y subunit
OG0011707	Td00001aa040556_T001	MD-2-related lipid-recognition domain-containing protein
OG0008994	Td00001aa040557_T001	Protein ENHANCED DOWNY MILDEW 2
OG0051978	Td00001aa040559_T001	4-hydroxyphenylacetaldehyde oxime monooxygenase
OG0002708	Td00001aa040561_T001	Flavonoid 3'-monooxygenase
OG0011710	Td00001aa040562_T001	LOB domain-containing protein
OG0006745	Td00001aa040564_T001	Putative carboxylesterase 15
OG0020045	Td00001aa040565_T001	FAD-linked oxidases family protein isoform 1
OG0021683	Td00001aa040566_T001	Putative carboxylesterase 15
OG0001830	Td00001aa040567_T001	VQ domain-containing protein
OG0017783	Td00001aa040568_T001	Calcium-dependent protein kinase
OG0017335	Td00001aa040569_T001	E3 ubiquitin-protein ligase RHF2A
OG0017337	Td00001aa040570_T003	valine--tRNA ligase
OG0051980	Td00001aa040571_T001	Retroelement protein (Fragment)
OG0002700	Td00001aa040572_T001	HAT C-terminal dimerisation domain-containing protein
OG0006746	Td00001aa040573_T003	ubiquitinyl hydrolase 1
OG0014578	Td00001aa040574_T002	Syntaxin-132
OG0008997	Td00001aa040576_T001	Eukaryotic translation initiation factor 3 subunit I
OG0000641	Td00001aa040577_T001	Uclacyanin 1
OG0011713	Td00001aa040578_T001	Small nuclear ribonucleoprotein-associated protein
OG0000213	Td00001aa040579_T001	Ubiquitin-conjugating enzyme E2 2
OG0011714	Td00001aa040582_T001	X8 domain-containing protein
OG0019714	Td00001aa040583_T001	2'-deoxymugineic-acid 2'-dioxygenase
OG0023097	Td00001aa040584_T001	Gibberellin 20 oxidase
OG0026139	Td00001aa040585_T003	Branched-chain alpha-keto acid decarboxylase E1 beta subunit
OG0017340	Td00001aa040586_T001	poly(A)-specific ribonuclease
OG0005022	Td00001aa040588_T001	MADS-box domain-containing protein
OG0005098	Td00001aa040589_T001	YTH domain-containing family protein
OG0015138	Td00001aa040590_T004	CK1 includes the casein kinase 1 kinases
OG0013006	Td00001aa040591_T001	DYW domain-containing protein
OG0008998	Td00001aa040592_T003	Biopterin transport-related protein BT1
OG0006750	Td00001aa040593_T001	SHSP domain-containing protein
OG0005099	Td00001aa040595_T001	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein
OG0009003	Td00001aa040596_T001	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein
OG0009004	Td00001aa040598_T001	Leucine-rich repeat extensin-like protein 6
OG0001294	Td00001aa040599_T001	Flavin-containing monooxygenase
OG0005995	Td00001aa040600_T001	Retrotransposon-related protein (Fragment)
OG0051982	Td00001aa040601_T001	"Low molecular mass early light-inducible protein HV90, chloroplastic-like"
OG0003958	Td00001aa040602_T002	Peptidyl-prolyl cis-trans isomerase CYP63
OG0000926	Td00001aa040603_T002	60S ribosomal protein L4 C-terminal domain-containing protein
OG0011722	Td00001aa040604_T001	ABC transporter domain-containing protein
OG0011724	Td00001aa040605_T001	Sporulation-specific protein
OG0006754	Td00001aa040606_T004	Plant-specific domain TIGR01615 family protein
OG0051983	Td00001aa040607_T001	Auxin-responsive protein
OG0000336	Td00001aa040608_T001	40S ribosomal protein S15
OG0021687	Td00001aa040609_T001	SAP domain-containing protein
OG0011728	Td00001aa040611_T004	Arp2/3 complex 34 kDa subunit
OG0006756	Td00001aa040613_T001	YlmG homolog protein 1-2 chloroplastic
OG0014591	Td00001aa040615_T001	Seed specific protein Bn15D14A
OG0001910	Td00001aa040617_T001	F-box domain containing protein
OG0001910	Td00001aa040618_T004	F-box domain-containing protein
OG0001910	Td00001aa040619_T001	F-box domain containing protein
OG0001910	Td00001aa040621_T001	F-box domain containing protein-like
OG0001296	Td00001aa040622_T001	Thioredoxin domain-containing protein
OG0000081	Td00001aa040624_T001	F-box domain containing protein
OG0009007	Td00001aa040626_T001	Glycine-rich RNA-binding protein RZ1C
OG0019047	Td00001aa040627_T001	Disease resistance protein RPM1
OG0000081	Td00001aa040629_T001	F-box domain containing protein
OG0024236	Td00001aa040630_T001	F-box domain-containing protein (Fragment)
OG0011730	Td00001aa040631_T003	"AAA domain-containing protein, R3H"
OG0000081	Td00001aa040632_T005	F-box domain containing protein
OG0006757	Td00001aa040633_T001	Nodulin-like domain-containing protein
OG0014594	Td00001aa040634_T001	PAZ domain-containing protein
OG0017346	Td00001aa040635_T001	peptidylprolyl isomerase
OG0024181	Td00001aa040636_T001	Protein kinase domain-containing protein
OG0021133	Td00001aa040637_T001	Protein kinase domain-containing protein
OG0021133	Td00001aa040638_T001	Protein kinase domain-containing protein
OG0021133	Td00001aa040639_T001	Protein kinase domain-containing protein
OG0002712	Td00001aa040640_T001	CUE domain-containing 5
OG0008591	Td00001aa040641_T003	Benzyl alcohol O-benzoyltransferase
OG0000021	Td00001aa040642_T001	F-box domain-containing protein
OG0000021	Td00001aa040643_T003	F-box domain-containing protein
OG0002712	Td00001aa040645_T001	CUE domain-containing 5
OG0023373	Td00001aa040646_T001	Serine carboxypeptidase-like 19
OG0051985	Td00001aa040647_T001	Peptidase A1 domain-containing protein
OG0003615	Td00001aa040648_T001	Disease resistance protein RGA2
OG0032070	Td00001aa040649_T001	Disease resistance protein RGA2
OG0028762	Td00001aa040650_T001	Disease resistance protein RGA3
OG0025594	Td00001aa040651_T001	Reverse transcriptase Ty1/copia-type domain-containing protein
OG0001645	Td00001aa040652_T001	Ubiquitin-activating enzyme E1 domain-containing protein 1
OG0000355	Td00001aa040654_T001	Plasma membrane ATPase
OG0009009	Td00001aa040655_T001	DYW domain-containing protein
OG0009010	Td00001aa040656_T001	Cysteine-rich transmembrane CYSTM domain-containing protein
OG0000005	Td00001aa040657_T001	Transposase-associated domain-containing protein (Fragment)
OG0001129	Td00001aa040658_T001	Transposase-associated domain-containing protein
OG0021058	Td00001aa040660_T002	AAA+ ATPase domain-containing protein
OG0019667	Td00001aa040661_T001	RRM domain-containing protein
OG0021691	Td00001aa040662_T003	WW domain-binding protein 11
OG0009012	Td00001aa040664_T003	DDT domain-containing protein
OG0011736	Td00001aa040666_T001	Transcription factor BHLH089
OG0000844	Td00001aa040667_T001	Vesicle-associated membrane protein 725
OG0009013	Td00001aa040668_T001	Shematrin-like protein 2
OG0019718	Td00001aa040669_T001	Prolyl 4-hydroxylase 4
OG0019274	Td00001aa040671_T001	Disease resistance protein RPM1
OG0014596	Td00001aa040672_T002	Galectin domain-containing protein
OG0022651	Td00001aa040674_T001	Myb/SANT-like domain-containing protein
OG0005103	Td00001aa040675_T001	Ras-related protein ARA-3
OG0006759	Td00001aa040676_T004	Hydroxyproline O-galactosyltransferase GALT4
OG0000690	Td00001aa040677_T001	Ethylene-responsive transcription factor 1B
OG0011737	Td00001aa040678_T001	Toll-Interleukin-Resistance (TIR) domain family protein
OG0003960	Td00001aa040679_T002	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein
OG0002282	Td00001aa040680_T001	Transcription factor CBF/NF-Y/archaeal histone domain-containing protein
OG0005988	Td00001aa040682_T001	Exocyst component Exo84 C-terminal domain-containing protein
OG0005989	Td00001aa040684_T002	Coatomer subunit gamma
OG0000470	Td00001aa040685_T001	Glycosyltransferase
OG0000470	Td00001aa040686_T001	Glycosyltransferase (Fragment)
OG0007830	Td00001aa040687_T001	RNA helicase
OG0000042	Td00001aa040688_T001	"Retrotransposon protein, putative, LINE subclass"
OG0007830	Td00001aa040689_T001	RNA helicase
OG0018258	Td00001aa040690_T001	"28S ribosomal protein S29, mitochondrial"
OG0022362	Td00001aa040691_T001	Putative inactive methyltransferase
OG0022362	Td00001aa040692_T001	Putative inactive methyltransferase
OG0022362	Td00001aa040693_T001	Putative inactive methyltransferase
OG0022362	Td00001aa040694_T001	Putative inactive methyltransferase
OG0022362	Td00001aa040695_T001	Caffeic acid 3-O-methyltransferase
OG0011669	Td00001aa040696_T001	ATP-dependent DNA helicase
OG0032739	Td00001aa040697_T001	Peptidase A1 domain-containing protein
OG0025234	Td00001aa040698_T001	No apical meristem-associated C-terminal domain-containing protein
OG0019697	Td00001aa040699_T001	Myb/SANT-like domain-containing protein
OG0028331	Td00001aa040700_T001	cinnamyl-alcohol dehydrogenase
OG0032739	Td00001aa040701_T001	Peptidase A1 domain-containing protein
OG0051988	Td00001aa040703_T001	Receptor kinase-like protein Xa21
OG0006308	Td00001aa040704_T001	"Retrotransposon protein, putative, unclassified"
OG0030042	Td00001aa040705_T001	"Bifunctional endo-1,4-beta-xylanase XylA-like"
OG0030042	Td00001aa040706_T001	"Bifunctional endo-1,4-beta-xylanase XylA-like"
OG0003182	Td00001aa040707_T001	Agglutinin domain-containing protein
OG0003182	Td00001aa040708_T001	Agglutinin domain-containing protein
OG0003182	Td00001aa040709_T001	Agglutinin domain-containing protein
OG0028355	Td00001aa040710_T001	(wild Malaysian banana) hypothetical protein (Fragment)
OG0003182	Td00001aa040711_T001	Agglutinin domain-containing protein
OG0028355	Td00001aa040712_T001	(wild Malaysian banana) hypothetical protein (Fragment)
OG0003182	Td00001aa040713_T001	Agglutinin domain-containing protein
OG0028355	Td00001aa040714_T001	(wild Malaysian banana) hypothetical protein (Fragment)
OG0003182	Td00001aa040715_T001	Agglutinin domain-containing protein
OG0037513	Td00001aa040716_T001	Ergosterol biosynthetic protein 28
OG0002271	Td00001aa040717_T003	3-hydroxyisobutyryl-CoA hydrolase
OG0003457	Td00001aa040719_T001	alanine transaminase
OG0002271	Td00001aa040720_T001	3-hydroxyisobutyryl-CoA hydrolase
OG0002271	Td00001aa040721_T001	3-hydroxyisobutyryl-CoA hydrolase
OG0001121	Td00001aa040722_T001	Ergosterol biosynthetic protein 28
OG0051989	Td00001aa040723_T001	3-hydroxyisobutyryl-CoA hydrolase
OG0002271	Td00001aa040724_T001	3-hydroxyisobutyryl-CoA hydrolase
OG0000831	Td00001aa040725_T001	NB-ARC domain-containing protein
OG0000594	Td00001aa040726_T001	Thioredoxin domain-containing protein
OG0000831	Td00001aa040727_T001	NB-ARC domain-containing protein
OG0021627	Td00001aa040728_T001	PGG domain-containing protein
OG0021627	Td00001aa040729_T001	PGG domain-containing protein
OG0051990	Td00001aa040730_T001	DEAD-box ATP-dependent RNA helicase 40
OG0027762	Td00001aa040731_T001	DIBOA-glucoside dioxygenase BX6
OG0027762	Td00001aa040732_T001	1-aminocyclopropane-1-carboxylate oxidase-1-like protein
OG0021627	Td00001aa040733_T001	Protein ACCELERATED CELL DEATH 6-like isoform X1
OG0021627	Td00001aa040734_T001	Ankyrin-1
OG0021627	Td00001aa040735_T001	PGG domain-containing protein
OG0006327	Td00001aa040737_T002	DEAD-box ATP-dependent RNA helicase 40
OG0023192	Td00001aa040741_T001	Type III polyketide synthase B
OG0001121	Td00001aa040742_T001	Ergosterol biosynthetic protein 28
OG0000119	Td00001aa040743_T001	Bowman-Birk type trypsin inhibitor
OG0023192	Td00001aa040744_T001	Type III polyketide synthase B
OG0019154	Td00001aa040747_T001	"Beta-glucosidase-like SFR2, chloroplastic"
OG0000119	Td00001aa040748_T001	Bowman-Birk serine protease inhibitors family domain-containing protein
OG0001004	Td00001aa040749_T001	Phospholipid/glycerol acyltransferase domain-containing protein
OG0002572	Td00001aa040751_T001	DUF6598 domain-containing protein (Fragment)
OG0021291	Td00001aa040753_T001	rRNA N-glycosylase
OG0051992	Td00001aa040755_T001	NAC domain-containing protein
OG0002572	Td00001aa040756_T001	DUF6598 domain-containing protein (Fragment)
OG0051993	Td00001aa040757_T001	Protein FLC EXPRESSOR
OG0001004	Td00001aa040760_T001	Phospholipid/glycerol acyltransferase domain-containing protein
OG0001004	Td00001aa040761_T001	Phospholipid/glycerol acyltransferase domain-containing protein
OG0001988	Td00001aa040762_T001	Serine/threonine-protein kinase CTR1
OG0037517	Td00001aa040765_T001	Protein kinase domain-containing protein
OG0003099	Td00001aa040768_T001	Protein kinase domain-containing protein
OG0037518	Td00001aa040769_T001	Scarecrow-like protein 9
OG0001990	Td00001aa040771_T001	p-loop nucleoside triphosphate hydrolase superfamily protein with CH (Calponin Homology) domain
OG0002272	Td00001aa040772_T001	Nodulin-like domain-containing protein
